Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
GEMCITABINE,SUNITINIB,UWB1289,1480374,0.925251055,urogenital_system,0.92525107,1.9827931,1.0575421
PACLITAXEL,SUNITINIB,UACC62,905976,3.4433390044,skin,3.443339,4.5026407,1.0593016
PACLITAXEL,GELDANAMYCIN,RPMI7951,910903,-7.9125704125,skin,-7.9125705,-6.844288,1.0682826
METFORMIN,ERLOTINIB,HCT116,905936,-1.2547561256,digestive_system,-1.2547561,-2.3294313,1.0746752
ERLOTINIB,DOXORUBICIN,MSTO,908152,-1.1792120263,lung,-1.179212,-0.102449924,1.0767621
CYCLOPHOSPHAMIDE,MK-4827,A2058,906792,8.5102584655,skin,8.510259,9.588442,1.0781832
ERLOTINIB,CARBOPLATIN,A375,906793,11.1219098079,skin,11.12191,10.038668,1.0832424
SUNITINIB,BEZ-235,SKMES1,909728,20.9231979783,lung,20.923199,22.007526,1.0843277
VINORELBINE,MK-4827,A375,906793,-15.7736201034,skin,-15.77362,-14.689269,1.0843506
GELDANAMYCIN,ERLOTINIB,RKO,909698,2.1746192737,digestive_system,2.1746192,3.2594037,1.0847845
MK-4827,DOXORUBICIN,NCIH23,905942,-2.9406062749,lung,-2.9406064,-4.0336337,1.0930274
LAPATINIB,SUNITINIB,UWB1289,1480374,13.668223254,urogenital_system,13.668223,14.765164,1.096941
GEMCITABINE,ERLOTINIB,SKMEL30,909726,8.4417685143,skin,8.441769,7.3325152,1.1092534
MRK-003,ERLOTINIB,NCIH1650,687800,22.3600146076,lung,22.360014,21.245321,1.1146927
AZD1775,DEXAMETHASONE,NCIH23,905942,2.8808238722,lung,2.8808239,1.7637291,1.1170948
MRK-003,MK-4827,OV90,1240197,-5.7218297165,urogenital_system,-5.72183,-4.59944,1.1223898
SUNITINIB,ERLOTINIB,HCT116,905936,11.5583939246,digestive_system,11.5583935,10.434844,1.1235495
L778123,PACLITAXEL,NCIH1650,687800,2.4100069806,lung,2.410007,3.5413196,1.1313126
VINORELBINE,ZOLINZA,SKMEL30,909726,-17.3284825402,skin,-17.328482,-16.196915,1.131567
PACLITAXEL,LAPATINIB,NCIH23,905942,-0.1943773332,lung,-0.19437733,-1.3265545,1.1321772
ERLOTINIB,BORTEZOMIB,NCIH520,908443,-23.8425561142,lung,-23.842556,-24.975584,1.133028
OXALIPLATIN,MK-4827,LOVO,907790,-17.7163721494,digestive_system,-17.716372,-18.850641,1.1342697
SORAFENIB,VINORELBINE,MSTO,908152,-12.6377039811,lung,-12.637704,-11.498513,1.1391907
ERLOTINIB,DASATINIB,MDAMB436,1240172,20.8650913086,breast,20.865091,22.032621,1.1675301
METFORMIN,MK-4827,NCIH520,908443,-0.7374040867,lung,-0.7374041,-1.9074669,1.1700628
DOXORUBICIN,ERLOTINIB,UWB1289,1480374,2.5730260935,urogenital_system,2.5730262,3.7439597,1.1709335
ZOLINZA,MK-4827,RPMI7951,910903,1.2861505906,skin,1.2861506,2.4572246,1.171074
MK-4827,PACLITAXEL,RPMI7951,910903,-6.5338174841,skin,-6.5338173,-5.356436,1.1773815
MK-4827,MK-2206,HT144,907067,10.0544586979,skin,10.054459,8.874534,1.179925
MITOMYCINE,SUNITINIB,SKMEL30,909726,4.8440820155,skin,4.844082,3.66101,1.1830719
MK-4827,VINORELBINE,RPMI7951,910903,-19.0244031203,skin,-19.024403,-20.219416,1.195013
MK-4827,5-FU,SK-OV-3,905959,-0.0609455568,urogenital_system,-0.060945556,-1.257726,1.1967804
PD325901,VINORELBINE,A375,906793,2.205917362,skin,2.2059174,1.0074947,1.1984227
BEZ-235,DEXAMETHASONE,SKMEL30,909726,41.0177785296,skin,41.01778,39.816685,1.2010956
BORTEZOMIB,PACLITAXEL,RPMI7951,910903,-10.5052689247,skin,-10.505269,-9.286529,1.2187405
PACLITAXEL,AZD1775,SW837,909755,8.6975018813,digestive_system,8.697502,9.9190645,1.2215624
CYCLOPHOSPHAMIDE,MK-4827,NCIH23,905942,-1.7741501267,lung,-1.7741501,-0.5502902,1.2238599
SORAFENIB,MK-4827,NCIH520,908443,9.0800379182,lung,9.080038,7.855958,1.2240801
GELDANAMYCIN,PACLITAXEL,OCUBM,909256,4.8363704729,breast,4.8363705,6.063855,1.2274847
DEXAMETHASONE,SORAFENIB,A2058,906792,11.6190157067,skin,11.619016,12.848485,1.2294693
SUNITINIB,SN-38,A375,906793,15.0674254759,skin,15.067426,16.303843,1.2364168
MK-2206,ERLOTINIB,NCIH520,908443,15.5317279528,lung,15.531728,16.769398,1.23767
VINORELBINE,ABT-888,HCT116,905936,-10.4289177767,digestive_system,-10.428918,-9.191073,1.2378445
DEXAMETHASONE,GELDANAMYCIN,SKMEL30,909726,7.4962985166,skin,7.4962983,8.741007,1.2447085
DEXAMETHASONE,DINACICLIB,NCIH1650,687800,9.5479405185,lung,9.54794,8.297595,1.2503452
MK-4827,MK-4541,SK-OV-3,905959,4.6955925419,urogenital_system,4.6955924,5.94741,1.2518177
ERLOTINIB,OXALIPLATIN,MSTO,908152,-3.0147035681,lung,-3.0147035,-1.7573538,1.2573497
OXALIPLATIN,ERLOTINIB,OCUBM,909256,-7.6484827274,breast,-7.648483,-8.905971,1.2574878
ERLOTINIB,ETOPOSIDE,LNCAP,907788,16.8559927808,urogenital_system,16.855993,15.584475,1.2715187
ERLOTINIB,GELDANAMYCIN,MDAMB436,1240172,16.8485658852,breast,16.848566,15.576451,1.2721148
BORTEZOMIB,DEXAMETHASONE,OCUBM,909256,9.6619062273,breast,9.661906,8.369618,1.2922878
MK-2206,SUNITINIB,HT144,907067,23.4319584353,skin,23.43196,22.138168,1.2937908
PACLITAXEL,TEMOZOLOMIDE,RPMI7951,910903,7.1896133607,skin,7.1896133,5.8949304,1.294683
MRK-003,SUNITINIB,OCUBM,909256,7.6897093264,breast,7.689709,8.988543,1.2988334
L778123,ERLOTINIB,A375,906793,24.8205108131,skin,24.82051,26.119379,1.2988682
MK-4827,DEXAMETHASONE,OV90,1240197,-9.3985902648,urogenital_system,-9.39859,-8.095303,1.3032875
ERLOTINIB,VINORELBINE,NCIH520,908443,5.0774603213,lung,5.0774603,6.387019,1.3095589
GEMCITABINE,MK-4827,SKMES1,909728,-17.4627696639,lung,-17.46277,-16.146881,1.3158894
PACLITAXEL,ERLOTINIB,UACC62,905976,19.396870327,skin,19.39687,18.076506,1.320364
AZD1775,VINORELBINE,SKMES1,909728,-7.8989121667,lung,-7.898912,-6.5762815,1.3226304
PACLITAXEL,PD325901,SK-OV-3,905959,7.9805049197,urogenital_system,7.980505,9.313847,1.3333416
ZOLINZA,PACLITAXEL,RKO,909698,6.7640341459,digestive_system,6.7640343,8.099513,1.3354788
DEXAMETHASONE,MK-8776,UACC62,905976,14.830306803,skin,14.830307,13.485096,1.345211
MK-4541,PACLITAXEL,NCIH1650,687800,3.6075165886,lung,3.6075165,2.2556736,1.3518429
ABT-888,SUNITINIB,MDAMB436,1240172,6.6237839952,breast,6.623784,7.980143,1.356359
BORTEZOMIB,DEXAMETHASONE,SK-OV-3,905959,3.520986426,urogenital_system,3.5209863,2.1572318,1.3637545
AZD1775,DEXAMETHASONE,RKO,909698,7.6620510305,digestive_system,7.662051,9.030032,1.367981
ERLOTINIB,AZD1775,NCIH23,905942,-3.4190334601,lung,-3.4190335,-2.0510373,1.3679962
METHOTREXATE,MK-4827,VCAP,1299075,-9.9048664387,urogenital_system,-9.904866,-8.52777,1.3770962
5-FU,SUNITINIB,OCUBM,909256,8.9984658495,breast,8.998466,7.6204667,1.3779988
DINACICLIB,SUNITINIB,SK-OV-3,905959,-9.4809128503,urogenital_system,-9.480913,-10.85914,1.3782272
L778123,DEXAMETHASONE,UWB1289,1480374,12.9779522582,urogenital_system,12.977952,14.358119,1.380167
MK-4827,MK-8669,UACC62,905976,10.854619548,skin,10.85462,9.468384,1.3862362
PACLITAXEL,MK-4827,RPMI7951,910903,-6.5338174841,skin,-6.5338173,-7.924039,1.3902216
GELDANAMYCIN,PACLITAXEL,VCAP,1299075,-0.1587119671,urogenital_system,-0.15871197,1.2387042,1.3974161
VINBLASTINE,MK-4827,NCIH23,905942,-26.1563480333,lung,-26.156347,-27.57114,1.414793
ERLOTINIB,AZD1775,LNCAP,907788,1.0942989633,urogenital_system,1.094299,2.5202851,1.4259862
PACLITAXEL,L778123,A2058,906792,17.6797373909,skin,17.679737,19.105772,1.4260349
5-FU,MK-4827,UACC62,905976,1.3318645202,skin,1.3318645,-0.09770411,1.4295685
5-FU,ERLOTINIB,A2058,906792,9.6942857549,skin,9.694285,8.262897,1.4313889
ERLOTINIB,CYCLOPHOSPHAMIDE,NCIH2122,722046,5.4168465858,lung,5.4168468,6.85456,1.4377131
GELDANAMYCIN,SUNITINIB,RPMI7951,910903,-4.932645741,skin,-4.932646,-6.379835,1.4471893
MK-2206,PACLITAXEL,UACC62,905976,24.6346153289,skin,24.634615,23.186666,1.4479485
PACLITAXEL,SUNITINIB,NCIH520,908443,3.1154564625,lung,3.1154566,1.6544373,1.4610193
DEXAMETHASONE,MK-8776,OVCAR3,905933,9.7297629462,urogenital_system,9.729763,8.266045,1.4637184
ZOLINZA,ERLOTINIB,NCIH23,905942,-17.0166438069,lung,-17.016644,-15.550605,1.4660387
MK-4827,DOXORUBICIN,VCAP,1299075,8.1636128334,urogenital_system,8.163612,6.6928735,1.4707389
BORTEZOMIB,VINORELBINE,SKMES1,909728,-24.4635291699,lung,-24.46353,-25.938679,1.4751492
ETOPOSIDE,MK-4827,UACC62,905976,2.0753413775,skin,2.0753415,0.59369737,1.4816442
SN-38,SUNITINIB,A375,906793,15.0674254759,skin,15.067426,13.578544,1.4888821
MK-4827,VINBLASTINE,UWB1289,1480374,-23.3949957745,urogenital_system,-23.394997,-24.885084,1.4900875
ZOLINZA,VINORELBINE,SKMEL30,909726,-17.3284825402,skin,-17.328482,-18.818802,1.4903202
MK-5108,ERLOTINIB,SKMEL30,909726,12.2725883136,skin,12.272589,13.76875,1.4961615
SUNITINIB,CARBOPLATIN,UACC62,905976,7.6673702588,skin,7.6673703,6.171086,1.4962845
MK-4827,BORTEZOMIB,A2058,906792,1.361695813,skin,1.3616958,2.863451,1.5017552
MK-8776,DEXAMETHASONE,NCIH520,908443,-0.9769751955,lung,-0.9769752,0.5252881,1.5022633
VINORELBINE,PD325901,A375,906793,2.205917362,skin,2.2059174,0.68631625,1.5196011
BORTEZOMIB,MK-4827,A2058,906792,1.361695813,skin,1.3616958,2.8959222,1.5342264
MK-4827,MITOMYCINE,HT144,907067,4.7077381868,skin,4.7077384,3.163041,1.5446973
MK-4827,CYCLOPHOSPHAMIDE,SK-OV-3,905959,8.0849277102,urogenital_system,8.084928,9.630919,1.5459919
ZOLINZA,PACLITAXEL,LOVO,907790,10.3749746515,digestive_system,10.374974,8.822325,1.5526495
MK-2206,SUNITINIB,RPMI7951,910903,10.2812449005,skin,10.281245,8.723176,1.5580692
CARBOPLATIN,MK-4827,OV90,1240197,-9.0055268456,urogenital_system,-9.005527,-10.563664,1.5581379
SUNITINIB,GELDANAMYCIN,HCT116,905936,23.7323886235,digestive_system,23.73239,22.17376,1.55863
MK-4827,OXALIPLATIN,A375,906793,-13.1240341572,skin,-13.124034,-11.565375,1.5586586
GELDANAMYCIN,VINORELBINE,SW837,909755,-17.5548752157,digestive_system,-17.554874,-15.995509,1.5593653
DASATINIB,MK-4827,SW837,909755,19.0086268452,digestive_system,19.008627,17.437027,1.5716
ERLOTINIB,DOXORUBICIN,NCIH1650,687800,11.0151241044,lung,11.015124,9.441135,1.5739889
PACLITAXEL,LAPATINIB,NCIH1650,687800,10.9450659024,lung,10.9450655,9.370733,1.5743322
SUNITINIB,ABT-888,MDAMB436,1240172,6.6237839952,breast,6.623784,8.200353,1.5765686
DASATINIB,SUNITINIB,T-47D,905945,9.4406724619,breast,9.440673,7.854323,1.58635
SUNITINIB,MRK-003,LOVO,907790,23.3371494306,digestive_system,23.337149,24.924591,1.5874424
MK-4827,DOXORUBICIN,OCUBM,909256,-1.3732159107,breast,-1.3732159,0.21858007,1.5917959
ERLOTINIB,SORAFENIB,A375,906793,17.3204330647,skin,17.320433,18.91578,1.5953465
VINORELBINE,MK-4827,NCIH23,905942,-25.9719827303,lung,-25.971983,-27.56736,1.595377
CYCLOPHOSPHAMIDE,SUNITINIB,SKMEL30,909726,1.3897223877,skin,1.3897223,-0.2068817,1.5966041
AZD1775,ERLOTINIB,NCIH1650,687800,11.4775356674,lung,11.477535,13.083253,1.6057177
MK-5108,DEXAMETHASONE,SK-OV-3,905959,15.609429047,urogenital_system,15.609429,13.999811,1.6096182
DEXAMETHASONE,MK-2206,NCIH23,905942,3.0703185711,lung,3.0703185,4.687866,1.6175478
SORAFENIB,DEXAMETHASONE,A375,906793,15.8665527335,skin,15.866552,14.248311,1.6182413
BEZ-235,MK-4827,RKO,909698,13.9373828606,digestive_system,13.937383,15.559437,1.6220541
PACLITAXEL,SORAFENIB,MDAMB436,1240172,-9.1520622608,breast,-9.152062,-7.5295534,1.622509
VINORELBINE,MK-4827,RPMI7951,910903,-19.0244031203,skin,-19.024403,-20.660816,1.6364136
MK-4827,METFORMIN,MSTO,908152,-5.3443738296,lung,-5.3443737,-3.705328,1.6390457
L778123,PACLITAXEL,A2058,906792,17.6797373909,skin,17.679737,19.325384,1.645647
VINORELBINE,MK-4541,NCIH520,908443,-2.3405064112,lung,-2.3405063,-3.9873626,1.6468563
MK-4827,MK-8776,NCIH1650,687800,-0.0289541696,lung,-0.028954169,1.6180291,1.6469833
CYCLOPHOSPHAMIDE,MK-4827,SK-OV-3,905959,8.0849277102,urogenital_system,8.084928,6.436055,1.6488724
AZD1775,VINORELBINE,MDAMB436,1240172,-0.8931716097,breast,-0.8931716,0.7649061,1.6580777
DEXAMETHASONE,BORTEZOMIB,LOVO,907790,8.3804290604,digestive_system,8.380429,6.718686,1.6617432
MK-4541,MK-4827,SK-OV-3,905959,4.6955925419,urogenital_system,4.6955924,6.363085,1.6674924
ERLOTINIB,METFORMIN,OCUBM,909256,6.1857733785,breast,6.1857734,4.5159855,1.6697879
MK-8776,MK-4827,UWB1289,1480374,-14.4285337696,urogenital_system,-14.428534,-16.100784,1.6722507
ERLOTINIB,SUNITINIB,NCIH1650,687800,19.751755626,lung,19.751755,18.06943,1.6823254
MK-4827,DOXORUBICIN,SKMES1,909728,-0.733084804,lung,-0.7330848,-2.4195251,1.6864403
MK-5108,MK-4827,LOVO,907790,0.1114989778,digestive_system,0.111498974,1.7988088,1.6873099
BORTEZOMIB,ERLOTINIB,NCIH2122,722046,-3.4257373886,lung,-3.4257374,-1.7355556,1.6901817
MK-8776,PACLITAXEL,LOVO,907790,9.877601391,digestive_system,9.877602,11.57057,1.6929684
MK-4541,DEXAMETHASONE,MSTO,908152,-10.8626314224,lung,-10.862632,-9.163606,1.6990261
TEMOZOLOMIDE,DEXAMETHASONE,NCIH1650,687800,-24.8257886372,lung,-24.825788,-23.117247,1.7085419
SUNITINIB,DINACICLIB,MSTO,908152,-1.7992443658,lung,-1.7992444,-0.08948061,1.7097638
MK-4827,ZOLINZA,MSTO,908152,45.7388595904,lung,45.73886,44.023964,1.7148972
BEZ-235,SUNITINIB,VCAP,1299075,32.7913795449,urogenital_system,32.791378,34.50746,1.7160835
MK-4827,SORAFENIB,LOVO,907790,-5.5996143495,digestive_system,-5.599614,-7.3159704,1.7163563
MK-4827,5-FU,A375,906793,-2.1913568907,skin,-2.191357,-3.910721,1.7193642
SUNITINIB,GEMCITABINE,UWB1289,1480374,0.925251055,urogenital_system,0.92525107,-0.79651713,1.7217681
MITOMYCINE,MK-4827,NCIH520,908443,4.484228408,lung,4.4842286,2.7573426,1.726886
ERLOTINIB,ZOLINZA,MSTO,908152,55.4492887343,lung,55.449287,53.721394,1.7278938
MK-4541,DEXAMETHASONE,NCIH2122,722046,9.381140476,lung,9.381141,7.6503,1.7308407
CARBOPLATIN,MK-4827,NCIH2122,722046,6.434044548,lung,6.4340444,4.688656,1.7453885
ERLOTINIB,SN-38,NCIH1650,687800,4.9447607433,lung,4.944761,6.706237,1.761476
MK-2206,PACLITAXEL,MDAMB436,1240172,17.2149167595,breast,17.214916,15.447909,1.7670069
SORAFENIB,DEXAMETHASONE,UWB1289,1480374,6.1457570045,urogenital_system,6.145757,7.9129615,1.7672043
ETOPOSIDE,ERLOTINIB,LNCAP,907788,16.8559927808,urogenital_system,16.855993,15.087136,1.768857
GEMCITABINE,MK-4827,NCIH23,905942,-9.8585939215,lung,-9.858594,-8.078169,1.7804251
BORTEZOMIB,VINORELBINE,HT144,907067,-9.7794957463,skin,-9.779496,-11.561119,1.7816229
SUNITINIB,PACLITAXEL,OV90,1240197,2.6817559653,urogenital_system,2.681756,4.4696293,1.7878733
BORTEZOMIB,PACLITAXEL,SKMES1,909728,-23.0310679889,lung,-23.031069,-21.242449,1.78862
SORAFENIB,MK-4827,OV90,1240197,-1.4796869507,urogenital_system,-1.479687,0.31533137,1.7950183
MK-4827,CYCLOPHOSPHAMIDE,A2058,906792,8.5102584655,skin,8.510259,10.311293,1.801034
SUNITINIB,TEMOZOLOMIDE,OV90,1240197,0.0242759158,urogenital_system,0.024275916,-1.7791712,1.8034471
MK-4827,ZOLINZA,OCUBM,909256,-3.8091992288,breast,-3.8091993,-5.6138253,1.804626
MK-4827,GELDANAMYCIN,NCIH23,905942,-14.190733859,lung,-14.190734,-12.382534,1.8081999
SUNITINIB,MK-8669,OV90,1240197,24.2219143869,urogenital_system,24.221914,22.412273,1.8096409
DEXAMETHASONE,AZD1775,LOVO,907790,7.245505128,digestive_system,7.2455053,5.4344974,1.811008
5-FU,MK-4827,A375,906793,-2.1913568907,skin,-2.191357,-0.3790729,1.812284
GELDANAMYCIN,DEXAMETHASONE,SK-OV-3,905959,-8.349969985,urogenital_system,-8.34997,-6.5349936,1.8149762
SORAFENIB,DEXAMETHASONE,A2058,906792,11.6190157067,skin,11.619016,13.437317,1.8183012
PACLITAXEL,BORTEZOMIB,RPMI7951,910903,-10.5052689247,skin,-10.505269,-8.683818,1.8214512
ERLOTINIB,MRK-003,NCIH1650,687800,22.3600146076,lung,22.360014,20.538435,1.821579
PACLITAXEL,AZD1775,OV90,1240197,-6.260132692,urogenital_system,-6.260133,-4.436209,1.8239236
ABT-888,DEXAMETHASONE,SKMES1,909728,1.1561607907,lung,1.1561608,2.9831612,1.8270004
MK-2206,SUNITINIB,HCT116,905936,21.7550205915,digestive_system,21.75502,19.924253,1.8307667
VINORELBINE,GELDANAMYCIN,SW837,909755,-17.5548752157,digestive_system,-17.554874,-15.720629,1.8342457
MK-5108,SUNITINIB,T-47D,905945,5.5089807747,breast,5.5089808,3.6730745,1.8359063
GEMCITABINE,ERLOTINIB,MDAMB436,1240172,11.1838667868,breast,11.1838665,9.343934,1.8399324
TEMOZOLOMIDE,PACLITAXEL,RPMI7951,910903,7.1896133607,skin,7.1896133,9.032297,1.8426838
MK-4541,DEXAMETHASONE,OV90,1240197,-7.0314428899,urogenital_system,-7.031443,-8.875486,1.8440433
SUNITINIB,PACLITAXEL,NCIH520,908443,3.1154564625,lung,3.1154566,4.9642367,1.8487802
ERLOTINIB,BORTEZOMIB,LOVO,907790,4.4436491088,digestive_system,4.4436493,6.2934785,1.8498292
OXALIPLATIN,SUNITINIB,A375,906793,-5.7538857117,skin,-5.7538857,-7.61114,1.857254
VINORELBINE,ZOLINZA,SKMES1,909728,5.4657539468,lung,5.465754,3.5995936,1.8661604
ERLOTINIB,OXALIPLATIN,OCUBM,909256,-7.6484827274,breast,-7.648483,-9.525555,1.8770719
MK-4827,5-FU,UACC62,905976,1.3318645202,skin,1.3318645,-0.5488457,1.8807101
ERLOTINIB,DOXORUBICIN,UWB1289,1480374,2.5730260935,urogenital_system,2.5730262,4.462766,1.88974
LAPATINIB,SUNITINIB,OCUBM,909256,25.7881739422,breast,25.788174,27.685122,1.8969479
SUNITINIB,LAPATINIB,RKO,909698,7.2885835816,digestive_system,7.2885838,5.3915124,1.8970714
SUNITINIB,ZOLINZA,NCIH23,905942,-16.7195238609,lung,-16.719524,-14.815156,1.9043684
SORAFENIB,DEXAMETHASONE,NCIH23,905942,7.6661840655,lung,7.666184,9.573683,1.9074988
BEZ-235,ERLOTINIB,VCAP,1299075,29.0519352561,urogenital_system,29.051935,27.141058,1.9108772
DINACICLIB,DEXAMETHASONE,UWB1289,1480374,-5.0509729702,urogenital_system,-5.050973,-3.138756,1.9122169
DEXAMETHASONE,MRK-003,UACC62,905976,7.9627078033,skin,7.962708,6.0403748,1.9223332
SUNITINIB,BEZ-235,VCAP,1299075,32.7913795449,urogenital_system,32.791378,30.861305,1.9300728
MK-4827,L778123,NCIH23,905942,0.7876139939,lung,0.787614,2.725571,1.9379569
MK-4827,VINBLASTINE,RKO,909698,0.4428170359,digestive_system,0.44281703,-1.5001333,1.9429502
CARBOPLATIN,SUNITINIB,A375,906793,12.4945771951,skin,12.494577,10.541956,1.9526215
BORTEZOMIB,SUNITINIB,HCT116,905936,-4.2615027441,digestive_system,-4.2615027,-2.3073573,1.9541454
MK-4827,BEZ-235,SK-OV-3,905959,5.5750544241,urogenital_system,5.5750546,3.6184015,1.9566531
ERLOTINIB,GEMCITABINE,SKMEL30,909726,8.4417685143,skin,8.441769,6.480853,1.9609156
SUNITINIB,PD325901,OCUBM,909256,18.3149441566,breast,18.314943,16.343409,1.9715347
DEXAMETHASONE,MK-4541,OV90,1240197,-7.0314428899,urogenital_system,-7.031443,-5.0598907,1.9715524
PACLITAXEL,AZD1775,MDAMB436,1240172,8.6913760175,breast,8.691376,10.665403,1.9740276
SUNITINIB,BEZ-235,SK-OV-3,905959,13.8790095282,urogenital_system,13.879009,15.871874,1.9928646
L778123,MK-4827,NCIH23,905942,0.7876139939,lung,0.787614,2.7860951,1.9984812
VINORELBINE,AZD1775,SKMES1,909728,-7.8989121667,lung,-7.898912,-5.896384,2.0025282
MK-4827,ZOLINZA,RPMI7951,910903,1.2861505906,skin,1.2861506,3.2917135,2.0055628
MK-2206,ERLOTINIB,A2058,906792,18.2910622569,skin,18.291061,20.29736,2.006298
MK-4827,GEMCITABINE,HT144,907067,5.354020364,skin,5.3540206,3.3473613,2.0066593
MK-4827,PD325901,LOVO,907790,-2.8426146795,digestive_system,-2.8426147,-0.82705647,2.0155582
MK-5108,MK-4827,MSTO,908152,4.0279909436,lung,4.027991,2.0089254,2.0190654
MK-4541,VINORELBINE,NCIH520,908443,-2.3405064112,lung,-2.3405063,-4.3621945,2.0216882
SUNITINIB,DASATINIB,LNCAP,907788,7.1348753049,urogenital_system,7.1348753,9.157008,2.0221329
MK-5108,DEXAMETHASONE,NCIH520,908443,-0.7614908301,lung,-0.7614908,1.263401,2.0248919
PD325901,MK-4827,RPMI7951,910903,-3.0863413489,skin,-3.0863414,-5.112695,2.0263538
SUNITINIB,DASATINIB,T-47D,905945,9.4406724619,breast,9.440673,7.414043,2.02663
DEXAMETHASONE,MK-8776,SK-OV-3,905959,12.0819483804,urogenital_system,12.081948,10.054003,2.0279455
SUNITINIB,ERLOTINIB,VCAP,1299075,19.2831854392,urogenital_system,19.283186,17.255114,2.0280724
GELDANAMYCIN,ERLOTINIB,OV90,1240197,-8.9568886375,urogenital_system,-8.956888,-10.985024,2.0281363
SUNITINIB,CARBOPLATIN,UWB1289,1480374,3.9901043713,urogenital_system,3.9901044,1.9542623,2.0358422
PACLITAXEL,MK-2206,RPMI7951,910903,9.5869474204,skin,9.586947,7.55091,2.0360374
SUNITINIB,MK-5108,T-47D,905945,5.5089807747,breast,5.5089808,7.5491557,2.040175
SUNITINIB,SN-38,OV90,1240197,-6.5576061752,urogenital_system,-6.557606,-4.5141244,2.0434818
ABT-888,DEXAMETHASONE,NCIH1650,687800,-11.9745730401,lung,-11.974573,-9.930561,2.044012
MK-4541,DEXAMETHASONE,A375,906793,0.699744149,skin,0.69974416,2.748039,2.0482948
DINACICLIB,SUNITINIB,MSTO,908152,-1.7992443658,lung,-1.7992444,0.25308433,2.0523288
SUNITINIB,ZOLINZA,OCUBM,909256,-5.343150497,breast,-5.3431506,-3.290789,2.0523617
DEXAMETHASONE,ZOLINZA,HCT116,905936,3.3455279745,digestive_system,3.345528,1.2916672,2.0538607
SUNITINIB,VINBLASTINE,VCAP,1299075,6.3440139917,urogenital_system,6.344014,8.403061,2.0590467
ERLOTINIB,METHOTREXATE,SK-OV-3,905959,5.269008264,urogenital_system,5.269008,7.3308935,2.0618854
ERLOTINIB,MK-4827,T-47D,905945,0.2270660412,breast,0.22706604,-1.8413503,2.0684164
DOXORUBICIN,ERLOTINIB,RPMI7951,910903,-7.2039851116,skin,-7.203985,-5.1264734,2.0775118
GELDANAMYCIN,MK-4827,NCIH23,905942,-14.190733859,lung,-14.190734,-12.112688,2.0780458
MK-4827,DINACICLIB,SW837,909755,-18.8343240238,digestive_system,-18.834324,-16.751362,2.082962
LAPATINIB,SUNITINIB,RKO,909698,7.2885835816,digestive_system,7.2885838,5.1951504,2.0934334
MK-4827,CYCLOPHOSPHAMIDE,NCIH520,908443,2.8348505592,lung,2.8348505,4.9355855,2.100735
PACLITAXEL,MK-5108,T-47D,905945,13.492939029,breast,13.492939,15.596384,2.103445
SORAFENIB,ERLOTINIB,RPMI7951,910903,-6.1214015764,skin,-6.121402,-4.01631,2.1050916
ERLOTINIB,ABT-888,MDAMB436,1240172,3.6035069968,breast,3.603507,5.709397,2.1058898
DEXAMETHASONE,MRK-003,SW837,909755,5.7477200947,digestive_system,5.7477202,3.640103,2.1076171
DEXAMETHASONE,SORAFENIB,LNCAP,907788,-3.477500911,urogenital_system,-3.477501,-5.593213,2.1157122
ERLOTINIB,GELDANAMYCIN,OV90,1240197,-8.9568886375,urogenital_system,-8.956888,-6.839511,2.1173773
MK-8669,SUNITINIB,NCIH1650,687800,22.6891209313,lung,22.689121,24.809475,2.1203537
DOXORUBICIN,MK-4827,OCUBM,909256,-1.3732159107,breast,-1.3732159,0.7507609,2.1239767
SUNITINIB,PD325901,NCIH1650,687800,1.0819567372,lung,1.0819567,3.2070918,2.125135
BORTEZOMIB,ERLOTINIB,OV90,1240197,-10.5106881685,urogenital_system,-10.510688,-12.639088,2.1283998
GELDANAMYCIN,MK-4827,MDAMB436,1240172,16.699981528,breast,16.699982,14.547378,2.152604
DEXAMETHASONE,MRK-003,MDAMB436,1240172,0.3400579811,breast,0.34005797,2.5080333,2.1679754
ERLOTINIB,MK-2206,NCIH520,908443,15.5317279528,lung,15.531728,17.716599,2.1848707
5-FU,SUNITINIB,VCAP,1299075,12.4837989607,urogenital_system,12.483799,14.669904,2.1861048
TEMOZOLOMIDE,ERLOTINIB,LNCAP,907788,0.6609216748,urogenital_system,0.6609217,-1.5418808,2.2028027
MK-4541,MK-4827,RKO,909698,2.2527114837,digestive_system,2.2527115,0.04907143,2.20364
ERLOTINIB,METFORMIN,VCAP,1299075,1.9269789443,urogenital_system,1.926979,4.13174,2.204761
SORAFENIB,PACLITAXEL,MDAMB436,1240172,-9.1520622608,breast,-9.152062,-6.9468045,2.205258
DEXAMETHASONE,MK-8776,NCIH520,908443,-0.9769751955,lung,-0.9769752,1.2297246,2.2066998
