Unnamed: 0,Drug1,Drug2,Cell line,synergy,fold,index,Cosmic sample Id,Tissue,set,predict,abs_error
39460,MRK-003,ERLOTINIB,VCAP,12.3777513224,3,39460,1299075.0,urogenital_system,test_dc,13.229481,0.8517294210082031
40817,PACLITAXEL,ERLOTINIB,OV90,-5.5209389092,4,40817,1240197.0,urogenital_system,test_dc,-4.663352,0.8575868965657225
29273,ERLOTINIB,DASATINIB,OV90,15.2012791859,3,29273,1240197.0,urogenital_system,test_dc,14.339604,0.8616748081534187
33756,METFORMIN,SUNITINIB,OVCAR3,0.6212076757,1,33756,905933.0,urogenital_system,test_dc,1.4876345,0.866426863904187
6537,ERLOTINIB,SORAFENIB,RPMI7951,-6.1214015764,1,6537,910903.0,skin,test_dc,-5.2494183,0.8719833177330081
5564,DOXORUBICIN,ERLOTINIB,SKMES1,-7.5893902304,1,5564,909728.0,lung,test_dc,-6.717265,0.8721251013106448
15224,MK-5108,ERLOTINIB,OV90,5.6449451087,1,15224,1240197.0,urogenital_system,test_dc,4.760214,0.884731256771289
1550,AZD1775,MK-4827,OV90,-1.4620063729,1,1550,1240197.0,urogenital_system,test_dc,-0.5640169,0.897989494295111
34101,METHOTREXATE,ERLOTINIB,NCIH2122,-0.0181583928,2,34101,722046.0,lung,test_dc,-0.91793954,0.8997811509240601
27599,DEXAMETHASONE,AZD1775,RKO,7.6620510305,4,27599,909698.0,digestive_system,test_dc,6.7584405,0.9036105359626463
30930,GEMCITABINE,ERLOTINIB,RPMI7951,-9.9359128011,1,30930,910903.0,skin,test_dc,-10.845435,0.9095223414170892
17639,PACLITAXEL,BORTEZOMIB,LOVO,3.0771420164,4,17639,907790.0,digestive_system,test_dc,3.9869466,0.9098045663941896
38276,MK-5108,ERLOTINIB,OV90,5.6449451087,1,38276,1240197.0,urogenital_system,test_dc,4.7325373,0.9124078391077148
693,5-FU,SUNITINIB,MDAMB436,5.2313892647,3,693,1240172.0,breast,test_dc,6.1453648,0.9139754966525393
24433,AZD1775,ERLOTINIB,HT144,13.3070317412,3,24433,907067.0,skin,test_dc,12.390293,0.9167386198621088
439,5-FU,MK-4827,HT144,-2.5727064212,3,439,907067.0,skin,test_dc,-3.4911427,0.918436328586377
19059,SUNITINIB,BEZ-235,SK-OV-3,13.8790095282,1,19059,905959.0,urogenital_system,test_dc,14.802158,0.9231488275128914
5042,DEXAMETHASONE,MK-8776,LOVO,5.4182114906,4,5042,907790.0,digestive_system,test_dc,4.49061,0.927601367919336
14856,MK-4827,PD325901,NCIH520,-8.9266439905,3,14856,908443.0,lung,test_dc,-7.9967327,0.9299112787080084
4976,DEXAMETHASONE,MK-5108,RKO,12.598329821,0,4976,909698.0,digestive_system,test_dc,13.529118,0.9307877632285155
42743,SUNITINIB,TEMOZOLOMIDE,OV90,0.0242759158,2,42743,1240197.0,urogenital_system,test_dc,-0.9071609,0.9314367939814575
3736,CYCLOPHOSPHAMIDE,MK-4827,HT144,-0.3991388952,3,3736,907067.0,skin,test_dc,0.5357854,0.9349242722256043
17907,PACLITAXEL,MK-2206,HCT116,19.3815522942,2,17907,905936.0,digestive_system,test_dc,18.441942,0.9396100792341784
35092,MITOMYCINE,MK-4827,UACC62,12.2874092166,2,35092,905976.0,skin,test_dc,11.347252,0.9401573245101567
39425,MRK-003,ERLOTINIB,A375,9.0749191816,3,39425,906793.0,skin,test_dc,10.016863,0.941943687662695
2777,CARBOPLATIN,ERLOTINIB,RKO,8.7914758962,0,2777,909698.0,digestive_system,test_dc,9.7385845,0.9471086222326175
36330,MK-4541,DEXAMETHASONE,NCIH2122,9.381140476,2,36330,722046.0,lung,test_dc,8.43204,0.9491002614614263
39442,MRK-003,ERLOTINIB,NCIH23,3.611325777,3,39442,905942.0,lung,test_dc,4.5725937,0.961267911964844
42540,SUNITINIB,MK-8776,MDAMB436,7.149191331,2,42540,1240172.0,breast,test_dc,8.110624,0.9614329823544923
15347,MK-5108,MK-4827,SKMES1,0.2737455978,3,15347,909728.0,lung,test_dc,-0.6906395,0.9643850936496094
44924,VINORELBINE,MK-4827,SKMES1,1.9923252889,4,44924,909728.0,lung,test_dc,1.0268695,0.965455753453833
29152,ERLOTINIB,ABT-888,NCIH23,-4.7355478222,4,29152,905942.0,lung,test_dc,-3.769739,0.9658089096176026
6237,ERLOTINIB,DINACICLIB,A2058,0.840527497,0,6237,906792.0,skin,test_dc,1.8087537,0.9682262318665772
4504,DEXAMETHASONE,ABT-888,OCUBM,16.4418883788,2,4504,909256.0,breast,test_dc,15.470854,0.9710345732580095
41338,PACLITAXEL,ZOLINZA,VCAP,11.6470807755,3,41338,1299075.0,urogenital_system,test_dc,10.667648,0.9794324600703117
22953,ZOLINZA,SUNITINIB,NCIH2122,1.4044583073,3,22953,722046.0,lung,test_dc,0.42354476,0.9809135427812623
16408,MRK-003,ERLOTINIB,VCAP,12.3777513224,3,16408,1299075.0,urogenital_system,test_dc,13.362387,0.984635381091211
28266,DEXAMETHASONE,TEMOZOLOMIDE,SK-OV-3,-6.2911920844,0,28266,905959.0,urogenital_system,test_dc,-7.2865686,0.9953765572625972
17581,PACLITAXEL,AZD1775,UACC62,10.9861968325,4,17581,905976.0,skin,test_dc,9.98786,0.9983371065478508
28082,DEXAMETHASONE,MK-8776,A375,16.5519179524,4,28082,906793.0,skin,test_dc,15.551304,1.0006140888746096
14189,MK-4541,SUNITINIB,SW837,-17.6464323477,4,14189,909755.0,digestive_system,test_dc,-16.644009,1.00242371122539
34525,METHOTREXATE,SUNITINIB,LNCAP,-9.9223614701,0,34525,907788.0,urogenital_system,test_dc,-10.931804,1.0094422332081052
42564,SUNITINIB,OXALIPLATIN,A2058,-4.4276084266,3,42564,906792.0,skin,test_dc,-3.4110875,1.0165209136300293
3555,CYCLOPHOSPHAMIDE,ERLOTINIB,OVCAR3,-6.420695627,0,3555,905933.0,urogenital_system,test_dc,-5.399847,1.0208485963603513
37614,MK-4827,DINACICLIB,MDAMB436,2.3345197631,0,37614,1240172.0,breast,test_dc,1.3111929,1.0233268929599242
42539,SUNITINIB,MK-8776,LOVO,3.4116992842,2,42539,907790.0,digestive_system,test_dc,4.437435,1.0257358659464844
40785,PACLITAXEL,DINACICLIB,SK-OV-3,-18.0524935037,4,40785,905959.0,urogenital_system,test_dc,-19.083296,1.0308023184435555
40661,PACLITAXEL,BEZ-235,OV90,21.623141441,3,40661,1240197.0,urogenital_system,test_dc,20.59009,1.0330516430263685
6111,ERLOTINIB,ABT-888,SK-OV-3,0.8057792608,4,6111,905959.0,urogenital_system,test_dc,-0.22914265,1.034921911761876
2768,CARBOPLATIN,ERLOTINIB,NCIH1650,-7.9765129414,0,2768,687800.0,lung,test_dc,-6.9382877,1.0382252064146487
17691,PACLITAXEL,DASATINIB,RPMI7951,18.5064598293,0,17691,910903.0,skin,test_dc,17.464542,1.0419174403839833
5058,DEXAMETHASONE,MK-8776,SK-OV-3,12.0819483804,4,5058,905959.0,urogenital_system,test_dc,13.12553,1.0435818625199218
28284,DEXAMETHASONE,ZOLINZA,HCT116,3.3455279745,3,28284,905936.0,digestive_system,test_dc,2.2993934,1.0461345590489501
29577,ERLOTINIB,SORAFENIB,MDAMB436,-0.1383704857,1,29577,1240172.0,breast,test_dc,-1.1903766,1.05200615366615
25829,CARBOPLATIN,ERLOTINIB,RKO,8.7914758962,0,25829,909698.0,digestive_system,test_dc,9.847128,1.0556520182287112
41082,PACLITAXEL,MK-8669,MDAMB436,13.5161402325,4,41082,1240172.0,breast,test_dc,12.459721,1.0564196209277341
44766,VINORELBINE,ERLOTINIB,RPMI7951,-11.8203378489,1,44766,910903.0,skin,test_dc,-10.761917,1.058420734642187
21567,VINORELBINE,BEZ-235,UWB1289,14.275702748,4,21567,1480374.0,urogenital_system,test_dc,15.340176,1.0644728806621089
42617,SUNITINIB,PD325901,LOVO,7.4411310437,4,42617,907790.0,digestive_system,test_dc,6.362221,1.0789102795398433
35094,MITOMYCINE,MK-4827,UWB1289,4.9432554484,2,35094,1480374.0,urogenital_system,test_dc,3.8641844,1.0790710688223637
19464,SUNITINIB,MK-8669,SK-OV-3,37.9211863362,4,19464,905959.0,urogenital_system,test_dc,39.00258,1.0813923991515608
21747,VINORELBINE,GELDANAMYCIN,NCIH520,-18.7214105687,2,21747,908443.0,lung,test_dc,-17.63436,1.0870512089587905
37726,MK-4827,MK-2206,HT144,10.0544586979,1,37726,907067.0,skin,test_dc,11.159697,1.1052378810794927
8619,L778123,ERLOTINIB,UWB1289,20.2701314945,0,8619,1480374.0,urogenital_system,test_dc,21.390366,1.1202341060859382
35635,MK-2206,ERLOTINIB,HCT116,14.966169878,1,35635,905936.0,digestive_system,test_dc,16.087109,1.1209387340605463
6481,ERLOTINIB,SN-38,HT144,11.9553383751,2,6481,907067.0,skin,test_dc,13.07765,1.1223116950904295
21836,VINORELBINE,MK-2206,SW837,18.8428754739,0,21836,909755.0,digestive_system,test_dc,17.716805,1.12607096950547
10693,METFORMIN,SUNITINIB,LNCAP,-0.0488042215,1,10693,907788.0,urogenital_system,test_dc,-1.1813935,1.1325892826427613
28017,DEXAMETHASONE,MK-5108,MDAMB436,1.0741947539,0,28017,1240172.0,breast,test_dc,2.2103724,1.1361776940675292
23754,5-FU,SUNITINIB,OVCAR3,7.236478142,3,23754,905933.0,urogenital_system,test_dc,8.37655,1.14007157876416
38274,MK-5108,ERLOTINIB,NCIH520,-2.5315569267,1,38274,908443.0,lung,test_dc,-1.390937,1.1406199559892456
27563,DEXAMETHASONE,ABT-888,SKMES1,1.1561607907,2,27563,909728.0,lung,test_dc,2.3039105,1.147749703150708
40601,PACLITAXEL,AZD1775,A375,15.2602948559,4,40601,906793.0,skin,test_dc,16.416006,1.1557112323568361
29479,ERLOTINIB,OXALIPLATIN,UACC62,-17.1568745076,1,29479,905976.0,skin,test_dc,-15.997212,1.1596620976268568
32622,LAPATINIB,ERLOTINIB,UWB1289,15.8823326119,3,32622,1480374.0,urogenital_system,test_dc,17.047874,1.165541838783593
19349,SUNITINIB,MK-2206,SW837,12.9008253702,2,19349,909755.0,digestive_system,test_dc,14.07057,1.16974462186543
28190,DEXAMETHASONE,SORAFENIB,SW837,0.3770266011,4,28190,909755.0,digestive_system,test_dc,-0.79844296,1.1754695608854615
19613,SUNITINIB,SN-38,OV90,-6.5576061752,1,19613,1240197.0,urogenital_system,test_dc,-5.3622284,1.1953777816453126
5766,DOXORUBICIN,MK-4827,UWB1289,-0.2095963688,3,5766,1480374.0,urogenital_system,test_dc,0.99653447,1.2061308355434692
39433,MRK-003,ERLOTINIB,HT144,12.7402782732,3,39433,907067.0,skin,test_dc,11.530458,1.2098198228826167
6177,ERLOTINIB,BORTEZOMIB,NCIH2122,-3.4257373886,0,6177,722046.0,lung,test_dc,-2.2152367,1.2105007247816406
14157,MK-4541,SUNITINIB,A2058,9.0249743652,4,14157,906792.0,skin,test_dc,7.8136334,1.2113409232749515
18009,PACLITAXEL,MK-5108,T-47D,13.492939029,1,18009,905945.0,breast,test_dc,14.708624,1.215684857108398
7240,ETOPOSIDE,SUNITINIB,SKMEL30,4.8454660212,3,7240,909726.0,skin,test_dc,6.061586,1.2161198819677246
41143,PACLITAXEL,MK-8776,VCAP,7.7254899117,0,41143,1299075.0,urogenital_system,test_dc,6.5088134,1.216676530504932
4770,DEXAMETHASONE,GELDANAMYCIN,MDAMB436,11.2242276104,1,4770,1240172.0,breast,test_dc,10.007425,1.2168023021724608
4781,DEXAMETHASONE,GELDANAMYCIN,RKO,7.5826284399,1,4781,909698.0,digestive_system,test_dc,6.36512,1.2175085058179684
18030,PACLITAXEL,MK-8669,MDAMB436,13.5161402325,4,18030,1240172.0,breast,test_dc,14.734476,1.2183358569775393
22645,ZOLINZA,MK-4827,OCUBM,-3.8091992288,1,22645,909256.0,breast,test_dc,-5.0287056,1.2195063681238283
15355,MK-5108,MK-4827,VCAP,-1.6408946378,3,15355,1299075.0,urogenital_system,test_dc,-2.8621488,1.2212541239492676
38040,MK-4827,TOPOTECAN,NCIH520,15.0054587836,4,38040,908443.0,lung,test_dc,13.782621,1.2228373999330078
4614,DEXAMETHASONE,BORTEZOMIB,MDAMB436,-0.8230284318,3,4614,1240172.0,breast,test_dc,-2.0475447,1.2245162859886962
42471,SUNITINIB,MK-5108,OVCAR3,1.4579005828,0,42471,905933.0,urogenital_system,test_dc,2.6834354,1.2255348572634766
10261,METFORMIN,ERLOTINIB,HT144,-3.4728603705,0,10261,907067.0,skin,test_dc,-2.235795,1.237065349442871
45236,VINORELBINE,ZOLINZA,SKMES1,5.4657539468,1,45236,909728.0,lung,test_dc,4.2255898,1.240164194602734
42715,SUNITINIB,SORAFENIB,UACC62,3.854611654,3,42715,905976.0,skin,test_dc,5.09587,1.241258364005371
39432,MRK-003,ERLOTINIB,HCT116,2.963226956,3,39432,905936.0,digestive_system,test_dc,1.7112107,1.2520162283083498
29163,ERLOTINIB,ABT-888,SK-OV-3,0.8057792608,4,29163,905959.0,urogenital_system,test_dc,2.0593061,1.2535268839143554
29589,ERLOTINIB,SORAFENIB,RPMI7951,-6.1214015764,1,29589,910903.0,skin,test_dc,-4.8669972,1.2544043344261233
5752,DOXORUBICIN,MK-4827,OCUBM,-1.3732159107,3,5752,909256.0,breast,test_dc,-0.115149125,1.25806678524319
19451,SUNITINIB,MK-8669,NCIH1650,22.6891209313,4,19451,687800.0,lung,test_dc,21.429707,1.2594143578136716
34307,METHOTREXATE,MK-4827,SKMES1,-2.2484659962,0,34307,909728.0,lung,test_dc,-3.5214522,1.272986192291821
10482,METFORMIN,MK-4827,UWB1289,4.1874045403,2,10482,1480374.0,urogenital_system,test_dc,5.462293,1.2748886077407713
18071,PACLITAXEL,MK-8776,NCIH1650,4.1709839111,0,18071,687800.0,lung,test_dc,2.8892267,1.281757236066431
19289,SUNITINIB,LAPATINIB,RKO,7.2885835816,3,19289,909698.0,digestive_system,test_dc,5.996743,1.2918403793905275
21111,VINBLASTINE,MK-4827,HCT116,-9.1481598272,4,21111,905936.0,digestive_system,test_dc,-7.855741,1.2924188031826667
37640,MK-4827,ERLOTINIB,A375,11.3203419113,4,37640,906793.0,skin,test_dc,10.026955,1.2933872604210936
41199,PACLITAXEL,SORAFENIB,MDAMB436,-9.1520622608,4,41199,1240172.0,breast,test_dc,-7.842937,1.3091252681547356
14562,MK-4827,DINACICLIB,MDAMB436,2.3345197631,0,14562,1240172.0,breast,test_dc,1.0219009,1.3126188708423094
42468,SUNITINIB,MK-5108,NCIH520,-2.2081299518,0,42468,908443.0,lung,test_dc,-3.521342,1.3132120873082762
14694,MK-4827,MK-2206,SK-OV-3,16.3735548303,1,14694,905959.0,urogenital_system,test_dc,17.691553,1.317998285544725
27822,DEXAMETHASONE,GELDANAMYCIN,MDAMB436,11.2242276104,1,27822,1240172.0,breast,test_dc,9.905251,1.3189770610835936
19176,SUNITINIB,DINACICLIB,SK-OV-3,-9.4809128503,0,19176,905959.0,urogenital_system,test_dc,-10.803885,1.322972609599903
2975,CARBOPLATIN,MK-4827,SKMES1,-0.0151438139,2,2975,909728.0,lung,test_dc,-1.3383375,1.323193726726526
14521,MK-4827,DASATINIB,LNCAP,23.4573472643,2,14521,907788.0,urogenital_system,test_dc,22.13313,1.324218144426954
11061,METHOTREXATE,ERLOTINIB,SK-OV-3,5.269008264,2,11061,905959.0,urogenital_system,test_dc,3.9372094,1.3317988962479248
27992,DEXAMETHASONE,MK-4827,SKMES1,4.2798891272,2,27992,909728.0,lung,test_dc,2.946286,1.333603164141528
42237,SUNITINIB,ERLOTINIB,A2058,14.1014713788,2,42237,906792.0,skin,test_dc,15.435263,1.3337913012537115
14896,MK-4827,SN-38,LNCAP,6.5268165003,2,14896,907788.0,urogenital_system,test_dc,5.1875873,1.3392292391000487
19109,SUNITINIB,DASATINIB,A375,33.8241093461,1,19109,906793.0,skin,test_dc,35.163403,1.339293211273045
17609,PACLITAXEL,BEZ-235,OV90,21.623141441,3,17609,1240197.0,urogenital_system,test_dc,20.278887,1.344254645956056
3758,CYCLOPHOSPHAMIDE,MK-4827,SW837,-17.6720750819,3,3758,909755.0,digestive_system,test_dc,-16.30655,1.365526009634376
8843,L778123,MK-4827,RKO,14.9591489226,3,8843,909698.0,digestive_system,test_dc,16.32707,1.367921313606054
41325,PACLITAXEL,ZOLINZA,OVCAR3,-1.286416976,3,41325,905933.0,urogenital_system,test_dc,-2.6642518,1.3778348283518067
42104,SUNITINIB,BEZ-235,OV90,20.5268253843,1,42104,1240197.0,urogenital_system,test_dc,19.139944,1.3868813077619144
17524,PACLITAXEL,ABT-888,MSTO,18.2647186817,0,17524,908152.0,lung,test_dc,16.876406,1.388312965757617
35079,MITOMYCINE,MK-4827,NCIH520,4.484228408,2,35079,908443.0,lung,test_dc,3.0955353,1.3886931296796874
29259,ERLOTINIB,DASATINIB,HCT116,-2.8426238374,3,29259,905936.0,digestive_system,test_dc,-4.2327104,1.3900865240807128
42518,SUNITINIB,MK-8669,SW837,7.0295669747,4,42518,909755.0,digestive_system,test_dc,5.6352587,1.3943083000784178
17654,PACLITAXEL,BORTEZOMIB,SKMES1,-23.0310679889,4,17654,909728.0,lung,test_dc,-21.635405,1.3956634021080063
19412,SUNITINIB,MK-5108,NCIH1650,-1.0162528264,0,19412,687800.0,lung,test_dc,0.38212276,1.398375581450659
10475,METFORMIN,MK-4827,SKMES1,6.6687747713,2,10475,909728.0,lung,test_dc,8.076384,1.4076088193982423
42111,SUNITINIB,BEZ-235,SK-OV-3,13.8790095282,1,42111,905959.0,urogenital_system,test_dc,12.467894,1.411115927736132
8601,L778123,ERLOTINIB,NCIH2122,15.9285591379,0,8601,722046.0,lung,test_dc,14.515774,1.4127853647066413
27790,DEXAMETHASONE,ERLOTINIB,OCUBM,8.0125158081,4,27790,909256.0,breast,test_dc,9.428395,1.4158794632012697
3987,CYCLOPHOSPHAMIDE,SUNITINIB,RPMI7951,-2.1087676043,2,3987,910903.0,skin,test_dc,-0.6879208,1.4208467955078858
4511,DEXAMETHASONE,ABT-888,SKMES1,1.1561607907,2,4511,909728.0,lung,test_dc,-0.2673733,1.4235340843382294
37904,MK-4827,PD325901,NCIH1650,-10.3919106172,3,37904,687800.0,lung,test_dc,-8.964975,1.4269352601443366
14666,MK-4827,MK-2206,A375,24.4050968707,1,14666,906793.0,skin,test_dc,22.971674,1.433422905245898
29289,ERLOTINIB,DINACICLIB,A2058,0.840527497,0,29289,906792.0,skin,test_dc,2.2788332,1.4383056538636474
19056,SUNITINIB,BEZ-235,RPMI7951,13.4063650796,1,19056,910903.0,skin,test_dc,14.873337,1.466971712392187
42622,SUNITINIB,PD325901,NCIH23,11.6713353217,4,42622,905942.0,lung,test_dc,10.200785,1.4705506384724618
27028,CYCLOPHOSPHAMIDE,SUNITINIB,MSTO,0.0411243954,2,27028,908152.0,lung,test_dc,-1.4344884,1.4756128111180786
10279,METFORMIN,ERLOTINIB,SKMEL30,-6.196866448,0,10279,909726.0,skin,test_dc,-7.6775503,1.4806838678569338
12020,MITOMYCINE,MK-4827,LOVO,7.4702313876,2,12020,907790.0,digestive_system,test_dc,8.951925,1.4816938901099608
42479,SUNITINIB,MK-5108,SW837,-5.099103008,0,42479,909755.0,digestive_system,test_dc,-3.6132119,1.4858911378065187
29148,ERLOTINIB,ABT-888,MDAMB436,3.6035069968,4,29148,1240172.0,breast,test_dc,5.0903373,1.48683027965874
38037,MK-4827,TOPOTECAN,NCIH2122,14.3504128718,4,38037,722046.0,lung,test_dc,15.8375845,1.487171623744434
27668,DEXAMETHASONE,BORTEZOMIB,NCIH1650,-15.4808506715,3,27668,687800.0,lung,test_dc,-16.982964,1.502112890511718
10288,METFORMIN,ERLOTINIB,VCAP,1.9269789443,0,10288,1299075.0,urogenital_system,test_dc,0.42449498,1.502483962534253
37877,MK-4827,OXALIPLATIN,SKMES1,-5.8963232641,0,37877,909728.0,lung,test_dc,-4.3923445,1.5039787893075198
37876,MK-4827,OXALIPLATIN,SKMEL30,5.6416860927,0,37876,909726.0,skin,test_dc,4.1352673,1.50641883500957
5998,DOXORUBICIN,SUNITINIB,UACC62,-1.8407519725,4,5998,905976.0,skin,test_dc,-3.34739,1.5066379639471434
7878,GEMCITABINE,ERLOTINIB,RPMI7951,-9.9359128011,1,7878,910903.0,skin,test_dc,-8.4263,1.5096127522718756
37521,MK-4827,BORTEZOMIB,A2058,1.361695813,1,37521,906792.0,skin,test_dc,2.8781462,1.5164503585698241
44886,VINORELBINE,MK-2206,SK-OV-3,24.0265581294,0,44886,905959.0,urogenital_system,test_dc,22.509552,1.5170061274468765
10474,METFORMIN,MK-4827,SKMEL30,3.8184141535,2,10474,909726.0,skin,test_dc,5.341031,1.5226169210239258
39849,MRK-003,MK-4827,NCIH520,5.7826537413,0,39849,908443.0,lung,test_dc,4.2488003,1.533853463590039
19379,SUNITINIB,MK-4827,OV90,-1.9971984739,1,19379,1240197.0,urogenital_system,test_dc,-0.4625703,1.5346281642610229
40743,PACLITAXEL,DASATINIB,RPMI7951,18.5064598293,0,40743,910903.0,skin,test_dc,16.969997,1.5364624232941395
29234,ERLOTINIB,BORTEZOMIB,OV90,-10.5106881685,0,29234,1240197.0,urogenital_system,test_dc,-12.049903,1.53921474745459
22185,VINORELBINE,ZOLINZA,SK-OV-3,22.7417461563,1,22185,905959.0,urogenital_system,test_dc,21.191067,1.5506794143566403
19531,SUNITINIB,OXALIPLATIN,NCIH23,-18.3491041716,3,19531,905942.0,lung,test_dc,-16.796587,1.5525171812435552
40590,PACLITAXEL,ABT-888,SK-OV-3,-0.505484128,0,40590,905959.0,urogenital_system,test_dc,-2.0621054,1.556621289251587
37768,MK-4827,MK-8669,LNCAP,6.714482689,2,37768,907788.0,urogenital_system,test_dc,8.282,1.5675168990126958
14414,MK-4827,ABT-888,OV90,0.2349067495,4,14414,1240197.0,urogenital_system,test_dc,-1.354194,1.5891007945668334
26027,CARBOPLATIN,MK-4827,SKMES1,-0.0151438139,2,26027,909728.0,lung,test_dc,-1.6049151,1.5897713281593262
14457,MK-4827,BEZ-235,RPMI7951,17.4868958083,0,14457,910903.0,skin,test_dc,15.897012,1.589884051403029
8290,GEMCITABINE,SUNITINIB,UACC62,5.2682525021,2,8290,905976.0,skin,test_dc,6.859707,1.5914543765621092
21872,VINORELBINE,MK-4827,SKMES1,1.9923252889,4,21872,909728.0,lung,test_dc,0.3983022,1.5940230914436402
17162,MRK-003,SUNITINIB,OCUBM,7.6897093264,0,17162,909256.0,breast,test_dc,6.0951595,1.5945497957603516
12282,MITOMYCINE,SUNITINIB,RPMI7951,-5.6417468756,0,12282,910903.0,skin,test_dc,-7.237582,1.5958353311260742
41303,PACLITAXEL,ZOLINZA,A375,-9.3368852884,3,41303,906793.0,skin,test_dc,-7.736824,1.6000612527554683
18251,PACLITAXEL,ZOLINZA,A375,-9.3368852884,3,18251,906793.0,skin,test_dc,-7.727223,1.6096623689358882
40214,MRK-003,SUNITINIB,OCUBM,7.6897093264,0,40214,909256.0,breast,test_dc,9.306691,1.6169818433387695
14988,MK-4827,TOPOTECAN,NCIH520,15.0054587836,4,14988,908443.0,lung,test_dc,13.374898,1.6305608267518554
6096,ERLOTINIB,ABT-888,MDAMB436,3.6035069968,4,6096,1240172.0,breast,test_dc,5.2387905,1.6352835152849607
5016,DEXAMETHASONE,MK-8669,RPMI7951,11.1553304868,1,5016,910903.0,skin,test_dc,12.798557,1.6432267946941401
6207,ERLOTINIB,DASATINIB,HCT116,-2.8426238374,3,6207,905936.0,digestive_system,test_dc,-1.1991082,1.6435155944114137
27861,DEXAMETHASONE,L778123,MDAMB436,4.53943087,3,27861,1240172.0,breast,test_dc,2.8915327,1.6478982104693607
17153,MRK-003,SUNITINIB,MSTO,7.1365279351,0,17153,908152.0,lung,test_dc,5.4822297,1.654298225474756
14852,MK-4827,PD325901,NCIH1650,-10.3919106172,3,14852,687800.0,lung,test_dc,-8.731538,1.6603727982913092
8266,GEMCITABINE,SUNITINIB,HT144,1.736908256,2,8266,907067.0,skin,test_dc,3.4001932,1.663284958416504
40821,PACLITAXEL,ERLOTINIB,RPMI7951,-6.0855165413,4,40821,910903.0,skin,test_dc,-4.414618,1.670898526010693
14496,MK-4827,BORTEZOMIB,RPMI7951,-12.0944140378,1,14496,910903.0,skin,test_dc,-10.420573,1.6738408032418945
29887,ETOPOSIDE,ERLOTINIB,LNCAP,16.8559927808,2,29887,907788.0,urogenital_system,test_dc,15.179409,1.6765837537003918
27553,DEXAMETHASONE,ABT-888,NCIH23,3.568581256,2,27553,905942.0,lung,test_dc,5.246975,1.6783936890683595
18234,PACLITAXEL,TEMOZOLOMIDE,OVCAR3,-19.6397745088,3,18234,905933.0,urogenital_system,test_dc,-17.956327,1.6834470704455065
28804,DOXORUBICIN,MK-4827,OCUBM,-1.3732159107,3,28804,909256.0,breast,test_dc,0.3196932,1.6929091184407836
41286,PACLITAXEL,TEMOZOLOMIDE,OVCAR3,-19.6397745088,3,41286,905933.0,urogenital_system,test_dc,-17.943281,1.696493335093944
21513,VINORELBINE,AZD1775,NCIH520,4.9748200757,4,21513,908443.0,lung,test_dc,3.2766974,1.6981226784679446
6849,ETOPOSIDE,ERLOTINIB,RPMI7951,-0.9330229022,2,6849,910903.0,skin,test_dc,-2.6312027,1.6981797955539064
7877,GEMCITABINE,ERLOTINIB,RKO,-9.2804826744,1,7877,909698.0,digestive_system,test_dc,-10.987214,1.7067314140399414
28097,DEXAMETHASONE,MK-8776,NCIH1650,6.2021920576,4,28097,687800.0,lung,test_dc,7.912076,1.7098839387989262
22169,VINORELBINE,ZOLINZA,LOVO,3.3307792359,1,22169,907790.0,digestive_system,test_dc,1.6161186,1.714660685599402
18130,PACLITAXEL,PD325901,VCAP,5.9292140231,4,18130,1299075.0,urogenital_system,test_dc,7.646597,1.7173828854693358
