Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
GELDANAMYCIN,LAPATINIB,SKMEL30,909726,8.4712246844,skin,8.471225,9.385724,0.9144993
CYCLOPHOSPHAMIDE,MK-5108,NCIH1650,687800,5.2794553122,lung,5.279455,6.1952286,0.9157734
ERLOTINIB,CYCLOPHOSPHAMIDE,RPMI7951,910903,-3.8092832416,skin,-3.8092833,-2.8928487,0.9164345
MK-4541,DINACICLIB,NCIH1650,687800,3.557654022,lung,3.557654,4.475171,0.9175172
TOPOTECAN,SUNITINIB,RKO,909698,-2.2474499621,digestive_system,-2.2474499,-3.1699805,0.92253065
DINACICLIB,CYCLOPHOSPHAMIDE,RPMI7951,910903,6.489094289,skin,6.4890943,5.5651045,0.9239898
MITOMYCINE,BEZ-235,RKO,909698,19.8990455745,digestive_system,19.899046,20.825758,0.92671204
ABT-888,GEMCITABINE,OVCAR3,905933,-7.5124526013,urogenital_system,-7.5124526,-8.439262,0.9268098
DINACICLIB,CYCLOPHOSPHAMIDE,SKMEL30,909726,5.5949778159,skin,5.594978,4.656439,0.938539
DOXORUBICIN,GELDANAMYCIN,SKMES1,909728,-10.2091468894,lung,-10.2091465,-9.27058,0.9385662
MK-4827,DOXORUBICIN,RPMI7951,910903,-9.422881614,skin,-9.422882,-8.473631,0.9492512
SUNITINIB,L778123,RKO,909698,12.4700605981,digestive_system,12.47006,13.422324,0.95226383
SUNITINIB,MK-8669,SKMES1,909728,22.2560222837,lung,22.256021,23.211535,0.955513
CARBOPLATIN,DASATINIB,RPMI7951,910903,8.7436587763,skin,8.743659,7.7826977,0.96096134
VINBLASTINE,MK-5108,SKMES1,909728,10.0147922791,lung,10.014792,10.986794,0.972002
L778123,CYCLOPHOSPHAMIDE,LNCAP,907788,3.9684859037,urogenital_system,3.9684858,4.9432163,0.9747305
MK-2206,ABT-888,LNCAP,907788,0.237390357,urogenital_system,0.23739035,-0.7423843,0.97977465
MRK-003,SORAFENIB,RPMI7951,910903,14.3627371372,skin,14.362737,13.382262,0.9804745
MK-5108,METHOTREXATE,SKMES1,909728,-7.5061740636,lung,-7.506174,-6.5212965,0.9848776
ABT-888,SN-38,RPMI7951,910903,23.8706315741,skin,23.870632,24.856068,0.9854355
MRK-003,PD325901,SKMES1,909728,0.7109060608,lung,0.7109061,-0.27683264,0.9877387
5-FU,MK-8776,RPMI7951,910903,4.9236207844,skin,4.9236207,3.9287407,0.99487996
CYCLOPHOSPHAMIDE,MK-8776,OVCAR3,905933,-0.6836548586,urogenital_system,-0.68365484,-1.6810845,0.99742967
MK-4541,TOPOTECAN,RPMI7951,910903,4.8839240701,skin,4.883924,3.8730118,1.0109122
PACLITAXEL,SUNITINIB,NCIH1650,687800,-4.8583202686,lung,-4.85832,-5.870894,1.0125737
SUNITINIB,MK-8669,NCIH1650,687800,22.6891209313,lung,22.689121,23.70601,1.0168896
LAPATINIB,DEXAMETHASONE,MDAMB436,1240172,-9.5431244941,breast,-9.543124,-10.56043,1.0173054
AZD1775,DOXORUBICIN,RKO,909698,2.9906035551,digestive_system,2.9906034,4.011051,1.0204477
ABT-888,DEXAMETHASONE,SKMES1,909728,1.1561607907,lung,1.1561608,2.1808918,1.0247309
MK-8669,SUNITINIB,NCIH1650,687800,22.6891209313,lung,22.689121,23.720821,1.0317001
PD325901,OXALIPLATIN,RKO,909698,-5.8979148169,digestive_system,-5.897915,-4.8638687,1.0340462
MK-5108,SN-38,SKMEL30,909726,-5.9426683254,skin,-5.9426684,-6.9769154,1.0342469
ZOLINZA,MK-4827,SKMES1,909728,0.3182468266,lung,0.31824684,-0.7179991,1.036246
AZD1775,TOPOTECAN,MDAMB436,1240172,3.9596669116,breast,3.959667,4.9979467,1.0382798
MRK-003,L778123,OVCAR3,905933,3.0333824004,urogenital_system,3.0333824,4.0717397,1.0383573
LAPATINIB,MK-4827,RPMI7951,910903,11.3662640515,skin,11.366264,10.324435,1.0418291
DINACICLIB,DOXORUBICIN,NCIH1650,687800,-11.2243421508,lung,-11.224342,-10.171041,1.0533018
L778123,BORTEZOMIB,RPMI7951,910903,-6.7841230752,skin,-6.784123,-5.7278085,1.0563145
VINBLASTINE,ERLOTINIB,SKMEL30,909726,43.3331036468,skin,43.333103,44.391933,1.0588303
MK-8776,ABT-888,RPMI7951,910903,-0.9447617693,skin,-0.94476175,0.119899176,1.0646609
OXALIPLATIN,DASATINIB,MDAMB436,1240172,-17.0666276549,breast,-17.066628,-15.999775,1.0668526
DEXAMETHASONE,DINACICLIB,SKMEL30,909726,-2.3100177099,skin,-2.3100178,-3.3776827,1.0676649
ERLOTINIB,MK-8669,RPMI7951,910903,42.4475917769,skin,42.44759,43.51657,1.0689812
L778123,PACLITAXEL,RPMI7951,910903,8.491127572,skin,8.491128,7.4205832,1.0705447
SN-38,DINACICLIB,NCIH1650,687800,-4.286396551,lung,-4.2863965,-5.363456,1.0770593
MK-4827,SUNITINIB,NCIH1650,687800,-0.8240954054,lung,-0.8240954,-1.9054041,1.0813086
BORTEZOMIB,L778123,RPMI7951,910903,-6.7841230752,skin,-6.784123,-7.8707585,1.0866356
MK-4541,5-FU,RPMI7951,910903,-1.7718601721,skin,-1.7718601,-0.68327725,1.0885829
MK-4541,LAPATINIB,RKO,909698,-0.7375285502,digestive_system,-0.73752856,-1.8312426,1.093714
MRK-003,ABT-888,RKO,909698,2.1442267506,digestive_system,2.1442268,1.0441271,1.1000997
PD325901,DINACICLIB,NCIH1650,687800,2.4623578804,lung,2.462358,3.5644352,1.1020772
BEZ-235,MITOMYCINE,RKO,909698,19.8990455745,digestive_system,19.899046,18.793509,1.1055374
MK-5108,MK-2206,SKMEL30,909726,4.793542457,skin,4.7935424,5.8995366,1.1059942
METFORMIN,MK-5108,SKMES1,909728,1.6547028816,lung,1.6547029,0.54269564,1.1120073
DOXORUBICIN,AZD1775,MDAMB436,1240172,2.1830057955,breast,2.1830058,3.2981231,1.1151173
BORTEZOMIB,ETOPOSIDE,SKMES1,909728,-21.791606174,lung,-21.791607,-20.676067,1.1155396
ABT-888,MK-5108,MDAMB436,1240172,8.6173857414,breast,8.617386,9.73448,1.117094
VINORELBINE,MRK-003,LNCAP,907788,-1.3324464496,urogenital_system,-1.3324465,-2.4500334,1.117587
DINACICLIB,PD325901,RPMI7951,910903,-3.5960176843,skin,-3.5960176,-2.4783313,1.1176863
SUNITINIB,TOPOTECAN,MDAMB436,1240172,-6.7700407157,breast,-6.7700405,-5.650094,1.1199465
MK-4541,DOXORUBICIN,RPMI7951,910903,-1.7174700754,skin,-1.71747,-0.595091,1.1223791
L778123,MK-5108,MDAMB436,1240172,7.6532587072,breast,7.653259,6.526019,1.1272397
ETOPOSIDE,BORTEZOMIB,SKMES1,909728,-21.791606174,lung,-21.791607,-20.661789,1.129818
ZOLINZA,BEZ-235,RKO,909698,20.0090540092,digestive_system,20.009054,21.138937,1.1298828
ABT-888,OXALIPLATIN,SKMES1,909728,-13.3806066813,lung,-13.380607,-14.5127735,1.1321669
BORTEZOMIB,METFORMIN,SKMES1,909728,-8.9733872858,lung,-8.973388,-7.841096,1.1322918
ABT-888,GEMCITABINE,RKO,909698,-10.1374692909,digestive_system,-10.137469,-8.994355,1.1431141
TEMOZOLOMIDE,CYCLOPHOSPHAMIDE,RPMI7951,910903,0.5435300131,skin,0.54353,1.6920464,1.1485164
MK-8669,SUNITINIB,SKMES1,909728,22.2560222837,lung,22.256021,23.406145,1.1501236
GELDANAMYCIN,MK-8776,MDAMB436,1240172,12.0533901081,breast,12.0533905,13.204218,1.1508274
MK-5108,VINBLASTINE,OVCAR3,905933,9.1247732579,urogenital_system,9.124773,7.967033,1.1577401
MK-5108,METFORMIN,MDAMB436,1240172,3.8713000417,breast,3.8713,2.7110715,1.1602285
DASATINIB,L778123,MDAMB436,1240172,27.7759035581,breast,27.775904,26.615265,1.1606388
SN-38,GELDANAMYCIN,MDAMB436,1240172,9.8076756783,breast,9.807675,10.97389,1.166215
DINACICLIB,METHOTREXATE,SKMES1,909728,-4.3375187161,lung,-4.3375187,-5.5080442,1.1705256
TOPOTECAN,MK-2206,SKMEL30,909726,21.8828489567,skin,21.882849,23.053522,1.1706734
MK-2206,ERLOTINIB,RKO,909698,17.294273079,digestive_system,17.294273,18.468166,1.173893
DASATINIB,PD325901,NCIH1650,687800,35.5385769463,lung,35.538578,36.719078,1.1805
DINACICLIB,SORAFENIB,RPMI7951,910903,-6.5067895448,skin,-6.5067897,-5.32546,1.1813297
BORTEZOMIB,TOPOTECAN,OVCAR3,905933,-15.350021766,urogenital_system,-15.350021,-16.535946,1.1859245
CARBOPLATIN,MRK-003,OVCAR3,905933,-2.8917045551,urogenital_system,-2.8917046,-4.0790205,1.187316
MITOMYCINE,MK-5108,RKO,909698,-8.444119495,digestive_system,-8.444119,-7.2485104,1.1956091
PD325901,TOPOTECAN,RPMI7951,910903,2.0443873725,skin,2.0443873,0.84719205,1.1971953
MK-8776,5-FU,RPMI7951,910903,4.9236207844,skin,4.9236207,6.1290607,1.20544
ETOPOSIDE,SORAFENIB,RKO,909698,-3.5384390881,digestive_system,-3.538439,-4.7473526,1.2089136
MRK-003,CYCLOPHOSPHAMIDE,RKO,909698,-2.2390360918,digestive_system,-2.239036,-1.0250885,1.2139475
ZOLINZA,CARBOPLATIN,NCIH1650,687800,-8.1499351299,lung,-8.149935,-9.3654785,1.2155437
SORAFENIB,LAPATINIB,SKMEL30,909726,14.2382959179,skin,14.238296,15.466159,1.2278633
DINACICLIB,OXALIPLATIN,SKMES1,909728,-7.2473996727,lung,-7.2474,-8.476354,1.2289538
BEZ-235,DINACICLIB,MDAMB436,1240172,18.554309732,breast,18.55431,19.783737,1.2294273
ETOPOSIDE,SUNITINIB,MDAMB436,1240172,1.1020209051,breast,1.1020209,-0.12756631,1.2295872
MK-8669,BEZ-235,NCIH1650,687800,80.7032851466,lung,80.703285,81.93498,1.2316971
MK-4827,MK-8776,RKO,909698,11.4570027212,digestive_system,11.457003,12.689629,1.232626
MK-5108,METHOTREXATE,NCIH1650,687800,-5.8264088081,lung,-5.826409,-7.06088,1.2344713
ABT-888,ERLOTINIB,OVCAR3,905933,-5.767442668,urogenital_system,-5.7674427,-7.022338,1.2548952
METHOTREXATE,SUNITINIB,LNCAP,907788,-9.9223614701,urogenital_system,-9.922361,-11.177653,1.2552919
MRK-003,ERLOTINIB,MDAMB436,1240172,4.6795036313,breast,4.6795034,5.950264,1.2707605
SUNITINIB,MITOMYCINE,MDAMB436,1240172,1.3005828192,breast,1.3005828,0.029497579,1.2710851
ABT-888,MK-4541,RKO,909698,-3.4860790772,digestive_system,-3.486079,-4.7648716,1.2787926
MRK-003,DINACICLIB,SKMEL30,909726,-6.3283725384,skin,-6.3283725,-5.04563,1.2827425
VINBLASTINE,BEZ-235,OVCAR3,905933,11.4148801022,urogenital_system,11.41488,12.699428,1.2845478
MK-5108,MITOMYCINE,LNCAP,907788,-11.2939229465,urogenital_system,-11.293923,-12.579785,1.285862
DASATINIB,SN-38,RKO,909698,21.3119170569,digestive_system,21.311916,20.020468,1.2914486
GEMCITABINE,MK-2206,MDAMB436,1240172,16.4614464915,breast,16.461447,15.169859,1.2915878
LAPATINIB,MK-4541,RPMI7951,910903,-2.9384349112,skin,-2.9384348,-1.6421744,1.2962605
ZOLINZA,LAPATINIB,MDAMB436,1240172,4.8407445831,breast,4.8407445,3.5433917,1.2973528
VINORELBINE,DASATINIB,MDAMB436,1240172,16.2055837734,breast,16.205584,17.504362,1.2987785
MK-2206,CYCLOPHOSPHAMIDE,SKMES1,909728,4.8402021853,lung,4.8402023,6.1398807,1.2996783
GELDANAMYCIN,ERLOTINIB,SKMEL30,909726,5.5273991865,skin,5.527399,4.2261424,1.3012567
ERLOTINIB,PACLITAXEL,MDAMB436,1240172,5.8408036931,breast,5.8408036,4.538056,1.3027477
DOXORUBICIN,PD325901,SKMES1,909728,-5.7758124703,lung,-5.7758126,-4.472851,1.3029618
L778123,MRK-003,LNCAP,907788,4.836912044,urogenital_system,4.836912,6.142294,1.3053818
GEMCITABINE,MK-4541,OVCAR3,905933,-5.5969745488,urogenital_system,-5.5969744,-4.290717,1.3062572
MRK-003,AZD1775,MDAMB436,1240172,7.9141961748,breast,7.914196,6.605956,1.3082399
ERLOTINIB,VINORELBINE,RKO,909698,13.4513914928,digestive_system,13.451391,12.13767,1.3137217
SORAFENIB,SN-38,RPMI7951,910903,2.7320197671,skin,2.7320197,1.4180182,1.3140014
MK-8776,PACLITAXEL,OVCAR3,905933,-11.0493120966,urogenital_system,-11.049312,-9.734905,1.3144064
PD325901,SUNITINIB,MDAMB436,1240172,13.6248983404,breast,13.624898,12.308329,1.3165693
DASATINIB,CYCLOPHOSPHAMIDE,RPMI7951,910903,3.6911843802,skin,3.6911843,2.3744946,1.3166897
CYCLOPHOSPHAMIDE,MK-4541,SKMES1,909728,7.8650792408,lung,7.8650794,6.546349,1.3187304
SUNITINIB,5-FU,OVCAR3,905933,7.236478142,urogenital_system,7.2364783,5.916561,1.3199172
MK-4827,CARBOPLATIN,RPMI7951,910903,-0.3162039896,skin,-0.31620398,-1.6454549,1.3292509
AZD1775,SUNITINIB,SKMEL30,909726,-5.3616762599,skin,-5.361676,-4.0311513,1.3305249
BORTEZOMIB,5-FU,OVCAR3,905933,-9.8950364655,urogenital_system,-9.895037,-8.563385,1.3316517
CYCLOPHOSPHAMIDE,DASATINIB,RPMI7951,910903,3.6911843802,skin,3.6911843,2.3511558,1.3400285
PACLITAXEL,SUNITINIB,OVCAR3,905933,-6.3653085478,urogenital_system,-6.365309,-5.0242815,1.3410273
L778123,MK-8776,MDAMB436,1240172,9.4420301178,breast,9.44203,10.788471,1.3464413
ZOLINZA,VINORELBINE,SKMEL30,909726,-17.3284825402,skin,-17.328482,-18.677185,1.3487034
SN-38,MK-5108,SKMEL30,909726,-5.9426683254,skin,-5.9426684,-4.5901766,1.3524919
BEZ-235,DOXORUBICIN,SKMES1,909728,15.4592237044,lung,15.459224,16.812695,1.3534708
MK-5108,PD325901,OVCAR3,905933,7.9931847307,urogenital_system,7.9931846,6.6389513,1.3542333
GELDANAMYCIN,SN-38,NCIH1650,687800,5.076055012,lung,5.076055,3.7162328,1.3598223
DINACICLIB,SORAFENIB,MDAMB436,1240172,-7.739999451,breast,-7.7399993,-6.3797646,1.3602347
AZD1775,DEXAMETHASONE,SKMES1,909728,3.4042496299,lung,3.4042497,4.765098,1.3608484
DINACICLIB,DEXAMETHASONE,SKMEL30,909726,-2.3100177099,skin,-2.3100178,-0.947232,1.3627858
ERLOTINIB,CYCLOPHOSPHAMIDE,SKMEL30,909726,-3.9155480599,skin,-3.915548,-2.5430636,1.3724844
SORAFENIB,DINACICLIB,SKMES1,909728,-3.8643364089,lung,-3.8643365,-5.239301,1.3749647
DINACICLIB,METHOTREXATE,SKMEL30,909726,-8.2217983904,skin,-8.221798,-6.844197,1.3776011
GEMCITABINE,SUNITINIB,RPMI7951,910903,-1.1155424535,skin,-1.1155424,-2.4946437,1.3791013
MK-2206,VINORELBINE,LNCAP,907788,12.163715711,urogenital_system,12.163715,10.7793865,1.3843288
DINACICLIB,SUNITINIB,MDAMB436,1240172,4.9130058518,breast,4.913006,3.519658,1.3933477
MK-8776,ZOLINZA,NCIH1650,687800,-0.7711728735,lung,-0.7711729,0.63488364,1.4060565
ERLOTINIB,PD325901,RPMI7951,910903,3.9931715983,skin,3.9931717,2.5868585,1.4063132
METFORMIN,MK-2206,MDAMB436,1240172,4.7716723039,breast,4.7716722,6.1877537,1.4160814
DINACICLIB,MRK-003,SKMEL30,909726,-6.3283725384,skin,-6.3283725,-4.9120073,1.4163651
DASATINIB,MK-8776,LNCAP,907788,36.6714495263,urogenital_system,36.671448,38.089233,1.4177856
PD325901,5-FU,RKO,909698,9.445147693,digestive_system,9.4451475,8.023241,1.4219065
METHOTREXATE,MK-5108,SKMES1,909728,-7.5061740636,lung,-7.506174,-8.928263,1.4220886
DASATINIB,METHOTREXATE,MDAMB436,1240172,-2.6484076804,breast,-2.6484077,-4.0750203,1.4266126
ABT-888,AZD1775,SKMEL30,909726,4.1379899576,skin,4.13799,2.7106075,1.4273825
MK-4827,DOXORUBICIN,LNCAP,907788,-3.2629827187,urogenital_system,-3.2629826,-1.8328726,1.43011
SORAFENIB,5-FU,RKO,909698,1.8835839134,digestive_system,1.8835839,0.44817197,1.4354119
MK-2206,ERLOTINIB,NCIH1650,687800,30.0610846362,lung,30.061085,31.497393,1.4363079
MK-4541,PD325901,MDAMB436,1240172,-1.1904487997,breast,-1.1904488,0.25375548,1.4442042
MITOMYCINE,BEZ-235,OVCAR3,905933,20.8487769845,urogenital_system,20.848778,19.402115,1.4466629
MRK-003,L778123,SKMES1,909728,4.5508283455,lung,4.5508285,5.997685,1.4468565
L778123,TOPOTECAN,SKMEL30,909726,14.6053173462,skin,14.605317,16.05455,1.449233
MK-5108,MITOMYCINE,RKO,909698,-8.444119495,digestive_system,-8.444119,-9.893569,1.4494495
SORAFENIB,MRK-003,NCIH1650,687800,9.2989884761,lung,9.298988,10.748714,1.4497261
SUNITINIB,MRK-003,SKMES1,909728,9.7123416253,lung,9.712341,11.162602,1.4502611
ETOPOSIDE,MK-4541,OVCAR3,905933,3.0825389868,urogenital_system,3.082539,4.5399003,1.4573612
SORAFENIB,CYCLOPHOSPHAMIDE,RKO,909698,7.0841807749,digestive_system,7.084181,5.624274,1.459907
L778123,MK-8669,MDAMB436,1240172,34.1942195872,breast,34.194218,35.665245,1.4710274
VINORELBINE,ZOLINZA,SKMEL30,909726,-17.3284825402,skin,-17.328482,-18.805573,1.4770908
PD325901,LAPATINIB,RPMI7951,910903,10.1963407848,skin,10.196341,11.67499,1.4786491
L778123,DEXAMETHASONE,RKO,909698,4.6554840759,digestive_system,4.655484,6.140038,1.4845538
MK-5108,SUNITINIB,NCIH1650,687800,-1.0162528264,lung,-1.0162529,-2.5040462,1.4877933
ERLOTINIB,GEMCITABINE,SKMEL30,909726,8.4417685143,skin,8.441769,6.942931,1.4988375
LAPATINIB,ZOLINZA,RKO,909698,5.8892573472,digestive_system,5.8892574,4.3861394,1.503118
BEZ-235,MRK-003,RPMI7951,910903,32.7321409043,skin,32.73214,31.226395,1.5057449
MK-5108,TOPOTECAN,NCIH1650,687800,8.6656269856,lung,8.665627,10.175404,1.5097771
SORAFENIB,MITOMYCINE,NCIH1650,687800,-33.5379431745,lung,-33.537945,-32.024925,1.5130196
METFORMIN,ERLOTINIB,MDAMB436,1240172,4.7217668322,breast,4.721767,6.244656,1.5228891
AZD1775,SORAFENIB,MDAMB436,1240172,-3.4964196996,breast,-3.4964197,-1.9609082,1.5355115
METFORMIN,AZD1775,SKMES1,909728,6.2815837603,lung,6.281584,4.741254,1.5403299
PD325901,GEMCITABINE,OVCAR3,905933,3.0680728523,urogenital_system,3.0680728,1.5258207,1.5422521
ZOLINZA,ERLOTINIB,RPMI7951,910903,19.5066657278,skin,19.506666,17.960989,1.5456772
ABT-888,GEMCITABINE,NCIH1650,687800,-6.4258787093,lung,-6.4258785,-7.9728084,1.5469298
L778123,ZOLINZA,RPMI7951,910903,6.5822753401,skin,6.5822754,5.032618,1.5496573
MK-2206,DOXORUBICIN,MDAMB436,1240172,0.5419157027,breast,0.5419157,-1.0173955,1.5593112
DINACICLIB,MK-2206,LNCAP,907788,1.7866147903,urogenital_system,1.7866148,3.3486693,1.5620545
SUNITINIB,VINORELBINE,OVCAR3,905933,-9.6239088626,urogenital_system,-9.623909,-8.059081,1.5648279
CARBOPLATIN,MK-8776,NCIH1650,687800,0.1213504801,lung,0.12135048,1.6921198,1.5707693
PD325901,ERLOTINIB,RPMI7951,910903,3.9931715983,skin,3.9931717,2.4211268,1.5720448
MRK-003,DEXAMETHASONE,MDAMB436,1240172,0.3400579811,breast,0.34005797,1.9215268,1.5814688
TEMOZOLOMIDE,DOXORUBICIN,OVCAR3,905933,-8.2512454045,urogenital_system,-8.2512455,-9.8336315,1.582386
DASATINIB,PACLITAXEL,RKO,909698,17.8551366516,digestive_system,17.855137,16.270508,1.584629
MRK-003,5-FU,RKO,909698,-0.9015790303,digestive_system,-0.901579,0.68418205,1.5857611
SORAFENIB,SUNITINIB,NCIH1650,687800,-1.2026648457,lung,-1.2026649,-2.7938433,1.5911784
MRK-003,CARBOPLATIN,OVCAR3,905933,-2.8917045551,urogenital_system,-2.8917046,-1.2984508,1.5932537
SUNITINIB,VINORELBINE,MDAMB436,1240172,-3.4846049195,breast,-3.4846048,-5.0783186,1.5937138
PACLITAXEL,DASATINIB,RPMI7951,910903,18.5064598293,skin,18.50646,20.102884,1.5964241
SORAFENIB,5-FU,NCIH1650,687800,-2.5001498348,lung,-2.5001497,-0.90176153,1.5983882
METHOTREXATE,SORAFENIB,NCIH1650,687800,-8.2419025836,lung,-8.241902,-6.643092,1.5988102
DASATINIB,VINORELBINE,MDAMB436,1240172,16.2055837734,breast,16.205584,17.80549,1.5999069
5-FU,BORTEZOMIB,MDAMB436,1240172,-2.0255657606,breast,-2.0255659,-3.626985,1.6014192
GELDANAMYCIN,TOPOTECAN,NCIH1650,687800,-15.3016542222,lung,-15.301654,-13.698964,1.6026897
L778123,ERLOTINIB,SKMEL30,909726,17.9722232746,skin,17.972223,16.365881,1.6063423
MITOMYCINE,MK-4827,SKMEL30,909726,4.6562108596,skin,4.656211,3.0475495,1.6086614
MK-4827,METFORMIN,LNCAP,907788,-2.6143519174,urogenital_system,-2.614352,-1.0034137,1.6109383
ZOLINZA,BORTEZOMIB,NCIH1650,687800,-14.9686878009,lung,-14.968688,-13.357528,1.6111603
MK-4827,BEZ-235,RKO,909698,13.9373828606,digestive_system,13.937383,15.554194,1.6168118
MITOMYCINE,L778123,MDAMB436,1240172,-11.8668248488,breast,-11.866825,-13.484346,1.6175213
MRK-003,DASATINIB,MDAMB436,1240172,25.6425608734,breast,25.642561,24.023327,1.6192341
SUNITINIB,TOPOTECAN,RKO,909698,-2.2474499621,digestive_system,-2.2474499,-3.8669615,1.6195116
MRK-003,VINORELBINE,LNCAP,907788,-1.3324464496,urogenital_system,-1.3324465,-2.9542,1.6217536
CARBOPLATIN,MK-4827,RPMI7951,910903,-0.3162039896,skin,-0.31620398,-1.9402254,1.6240214
DINACICLIB,SN-38,RPMI7951,910903,-8.6768100234,skin,-8.67681,-7.0485845,1.6282258
MK-8776,OXALIPLATIN,SKMES1,909728,-7.8141185852,lung,-7.8141184,-6.16847,1.6456485
SUNITINIB,LAPATINIB,SKMES1,909728,20.3058991525,lung,20.305899,21.957329,1.6514301
MITOMYCINE,MRK-003,RKO,909698,-9.27179112,digestive_system,-9.271791,-7.6202884,1.6515031
SORAFENIB,AZD1775,LNCAP,907788,-2.6355515867,urogenital_system,-2.6355517,-4.2888083,1.6532567
DASATINIB,MRK-003,MDAMB436,1240172,25.6425608734,breast,25.642561,27.299435,1.6568737
MK-5108,MK-8669,OVCAR3,905933,11.0348895802,urogenital_system,11.034889,9.375409,1.6594801
DEXAMETHASONE,LAPATINIB,MDAMB436,1240172,-9.5431244941,breast,-9.543124,-11.20287,1.6597462
CYCLOPHOSPHAMIDE,MK-5108,MDAMB436,1240172,6.8525614553,breast,6.8525615,8.515135,1.6625733
PD325901,SUNITINIB,SKMES1,909728,12.587555679,lung,12.587556,10.921125,1.6664305
MK-2206,TEMOZOLOMIDE,LNCAP,907788,4.9129325179,urogenital_system,4.9129324,6.5795283,1.6665959
METFORMIN,MK-2206,SKMES1,909728,-0.2323279536,lung,-0.23232795,1.4382465,1.6705744
LAPATINIB,ZOLINZA,MDAMB436,1240172,4.8407445831,breast,4.8407445,6.517731,1.6769867
BORTEZOMIB,ZOLINZA,NCIH1650,687800,-14.9686878009,lung,-14.968688,-13.289492,1.6791964
DASATINIB,PD325901,MDAMB436,1240172,14.8575203797,breast,14.85752,16.53931,1.6817904
DINACICLIB,METHOTREXATE,LNCAP,907788,-2.9971048604,urogenital_system,-2.997105,-4.6817594,1.6846545
METHOTREXATE,MK-4541,LNCAP,907788,-8.6313305377,urogenital_system,-8.6313305,-6.946088,1.6852427
SUNITINIB,DOXORUBICIN,SKMES1,909728,-16.6311869593,lung,-16.631187,-14.92031,1.7108774
5-FU,MRK-003,RKO,909698,-0.9015790303,digestive_system,-0.901579,0.81207967,1.7136587
METHOTREXATE,SORAFENIB,LNCAP,907788,-8.4703888055,urogenital_system,-8.470388,-6.7524943,1.7178941
SN-38,AZD1775,MDAMB436,1240172,4.2279741897,breast,4.2279744,5.948583,1.7206087
AZD1775,CYCLOPHOSPHAMIDE,RPMI7951,910903,6.2724459207,skin,6.272446,4.549931,1.7225151
VINBLASTINE,ABT-888,MDAMB436,1240172,-21.3225236553,breast,-21.322523,-19.599634,1.722889
DASATINIB,ZOLINZA,MDAMB436,1240172,6.9523645028,breast,6.9523644,8.676791,1.7244267
MK-2206,BEZ-235,RPMI7951,910903,42.4905969574,skin,42.490597,44.2153,1.7247047
5-FU,DINACICLIB,MDAMB436,1240172,5.3475341198,breast,5.347534,3.621971,1.7255633
DOXORUBICIN,TEMOZOLOMIDE,OVCAR3,905933,-8.2512454045,urogenital_system,-8.2512455,-6.523207,1.7280383
MRK-003,METHOTREXATE,NCIH1650,687800,-2.1913617268,lung,-2.1913617,-3.9232717,1.73191
L778123,OXALIPLATIN,SKMEL30,909726,1.4900681647,skin,1.4900682,-0.24247447,1.7325426
DEXAMETHASONE,ABT-888,SKMES1,909728,1.1561607907,lung,1.1561608,-0.5790309,1.7351917
TOPOTECAN,SUNITINIB,MDAMB436,1240172,-6.7700407157,breast,-6.7700405,-5.0319343,1.7381063
GELDANAMYCIN,ETOPOSIDE,SKMES1,909728,-1.0661536323,lung,-1.0661536,0.6722779,1.7384316
MK-2206,GEMCITABINE,RKO,909698,2.6618828169,digestive_system,2.6618829,4.4011164,1.7392335
DOXORUBICIN,LAPATINIB,SKMES1,909728,4.2999267693,lung,4.2999268,2.5563073,1.7436194
TOPOTECAN,MK-8669,MDAMB436,1240172,19.1832794341,breast,19.183279,17.434492,1.7487869
PACLITAXEL,DASATINIB,RKO,909698,17.8551366516,digestive_system,17.855137,16.102797,1.7523403
DINACICLIB,ABT-888,MDAMB436,1240172,6.4474142557,breast,6.4474144,4.687064,1.7603502
OXALIPLATIN,BEZ-235,OVCAR3,905933,11.9002493596,urogenital_system,11.9002495,10.136825,1.7634249
GEMCITABINE,ERLOTINIB,SKMEL30,909726,8.4417685143,skin,8.441769,6.6775374,1.7642312
MK-4541,PACLITAXEL,RPMI7951,910903,1.4062857389,skin,1.4062858,3.1712017,1.764916
SUNITINIB,AZD1775,SKMEL30,909726,-5.3616762599,skin,-5.361676,-3.595886,1.7657902
ERLOTINIB,VINORELBINE,MDAMB436,1240172,17.0493882635,breast,17.049389,15.282223,1.7671661
MK-4541,MK-2206,SKMEL30,909726,0.4106508619,skin,0.41065085,-1.3569033,1.7675542
MK-4827,OXALIPLATIN,RKO,909698,-6.0000534545,digestive_system,-6.0000534,-7.769827,1.7697735
L778123,AZD1775,LNCAP,907788,8.5629915546,urogenital_system,8.562991,10.334608,1.7716169
ZOLINZA,DASATINIB,SKMEL30,909726,5.969783541,skin,5.9697833,4.192758,1.7770252
CYCLOPHOSPHAMIDE,MRK-003,RKO,909698,-2.2390360918,digestive_system,-2.239036,-0.46163025,1.7774059
MK-8776,CARBOPLATIN,NCIH1650,687800,0.1213504801,lung,0.12135048,-1.6562731,1.7776237
MK-8776,MK-2206,OVCAR3,905933,10.7982158648,urogenital_system,10.798216,9.020523,1.7776928
TOPOTECAN,LAPATINIB,SKMES1,909728,12.2146785692,lung,12.214679,10.431701,1.782978
